ID#,Marca,Modelo,Versión,Potencia (cv),Puertas,Combustible,CO2,Precio (€),Tracción,Transmisión,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Carrocería,Peso (kg),Largo (mm),Ancho (mm),Alto (mm)
2260,Land Rover,Range Rover Velar,Velar 3.0D Standard 4WD Aut. 300,300,5.0,Diésel,rojo,59814.0,Tracción total,Automática secuencial ,169.0,984.4,6.4,24.0,2993.0,63.0,8,241.0,6.5,4000.0,700.0,Todo Terreno ,1959.0,4803.0,2032.0,1665.0
2261,Land Rover,Range Rover Velar,Velar 2.0 R-Dynamic S 4WD Aut. 250,250,5.0,Gasolina,rojo,61434.0,Tracción total,Automática secuencial ,173.0,828.9,7.6,24.0,1997.0,63.0,8,217.0,6.7,5500.0,365.0,Todo Terreno ,1804.0,4803.0,2032.0,1665.0
2262,Land Rover,Range Rover Velar,Velar 3.0D R-Dynamic Base 4WD Aut. 275,275,5.0,Diésel,rojo,61434.0,Tracción total,Automática secuencial ,169.0,1031.3,6.4,24.0,2993.0,66.0,8,218.0,7.0,3500.0,625.0,Todo Terreno ,1959.0,4803.0,2032.0,1665.0
2263,Land Rover,Range Rover Velar,Velar 2.0 S 4WD Aut. 300,300,5.0,Gasolina,rojo,61524.0,Tracción total,Automática secuencial ,182.0,807.7,7.8,24.0,1997.0,63.0,8,234.0,5.7,5500.0,400.0,Todo Terreno ,1813.0,4803.0,2032.0,1665.0
2264,Land Rover,Range Rover Velar,Velar 2.0 SE 4WD Aut. 250,250,5.0,Gasolina,rojo,61794.0,Tracción total,Automática secuencial ,173.0,828.9,7.6,24.0,1997.0,63.0,8,217.0,6.7,5500.0,365.0,Todo Terreno ,1804.0,4803.0,2032.0,1665.0
2265,Land Rover,Range Rover Velar,Velar 2.0D S 4WD Aut. 240,240,5.0,Diésel,rojo,62154.0,Tracción total,Automática secuencial ,165.0,1086.2,5.8,24.0,1999.0,63.0,8,217.0,7.3,4000.0,500.0,Todo Terreno ,1841.0,4803.0,2032.0,1665.0
2266,Land Rover,Range Rover Velar,Velar 2.0D R-Dynamic SE 4WD Aut. 180,180,5.0,Diésel,ambar,62642.0,Tracción total,Automática secuencial ,152.0,1166.7,5.4,24.0,1999.0,63.0,8,209.0,8.9,4000.0,430.0,Todo Terreno ,1829.0,4803.0,2032.0,1665.0
2267,Land Rover,Range Rover Velar,Velar 3.0D R-Dynamic Base 4WD Aut. 300,300,5.0,Diésel,rojo,63144.0,Tracción total,Automática secuencial ,169.0,984.4,6.4,24.0,2993.0,63.0,8,241.0,6.5,4000.0,700.0,Todo Terreno ,1959.0,4803.0,2032.0,1665.0
2268,Land Rover,Range Rover Velar,Velar 3.0D S 4WD Aut. 275,275,5.0,Diésel,rojo,64584.0,Tracción total,Automática secuencial ,169.0,1031.3,6.4,24.0,2993.0,66.0,8,218.0,7.0,3500.0,625.0,Todo Terreno ,1959.0,4803.0,2032.0,1665.0
2269,Land Rover,Range Rover Velar,Velar 2.0 R-Dynamic S 4WD Aut. 300,300,5.0,Gasolina,rojo,64854.0,Tracción total,Automática secuencial ,182.0,807.7,7.8,24.0,1997.0,63.0,8,234.0,5.7,5500.0,400.0,Todo Terreno ,1813.0,4803.0,2032.0,1665.0
2270,Land Rover,Range Rover Velar,Velar 2.0 R-Dynamic SE 4WD Aut. 250,250,5.0,Gasolina,rojo,65124.0,Tracción total,Automática secuencial ,173.0,828.9,7.6,24.0,1997.0,63.0,8,217.0,6.7,5500.0,365.0,Todo Terreno ,1804.0,4803.0,2032.0,1665.0
2271,Land Rover,Range Rover Velar,Velar 2.0 SE 4WD Aut. 300,300,5.0,Gasolina,rojo,65214.0,Tracción total,Automática secuencial ,182.0,807.7,7.8,24.0,1997.0,63.0,8,234.0,5.7,5500.0,400.0,Todo Terreno ,1813.0,4803.0,2032.0,1665.0
2272,Land Rover,Range Rover Velar,Velar 2.0D R-Dynamic S 4WD Aut. 240,240,5.0,Diésel,rojo,65574.0,Tracción total,Automática secuencial ,165.0,1086.2,5.8,24.0,1999.0,63.0,8,217.0,7.3,4000.0,500.0,Todo Terreno ,1841.0,4803.0,2032.0,1665.0
2273,Land Rover,Range Rover Velar,Velar 2.0D SE 4WD Aut. 240,240,5.0,Diésel,rojo,65934.0,Tracción total,Automática secuencial ,165.0,1086.2,5.8,24.0,1999.0,63.0,8,217.0,7.3,4000.0,500.0,Todo Terreno ,1841.0,4803.0,2032.0,1665.0
2274,Land Rover,Range Rover Velar,Velar 3.0D S 4WD Aut. 300,300,5.0,Diésel,rojo,66384.0,Tracción total,Automática secuencial ,169.0,984.4,6.4,24.0,2993.0,63.0,8,241.0,6.5,4000.0,700.0,Todo Terreno ,1959.0,4803.0,2032.0,1665.0
2275,Land Rover,Range Rover Velar,Velar 2.0D HSE 4WD Aut. 180,180,5.0,Diésel,ambar,67052.0,Tracción total,Automática secuencial ,157.0,1166.7,5.4,24.0,1999.0,63.0,8,209.0,8.9,4000.0,430.0,Todo Terreno ,1829.0,4803.0,2032.0,1665.0
2276,Land Rover,Range Rover Velar,Velar 3.0D R-Dynamic S 4WD Aut. 275,275,5.0,Diésel,rojo,67914.0,Tracción total,Automática secuencial ,169.0,1031.3,6.4,24.0,2993.0,66.0,8,218.0,7.0,3500.0,625.0,Todo Terreno ,1959.0,4803.0,2032.0,1665.0
2277,Land Rover,Range Rover Velar,Velar 3.0D SE 4WD Aut. 275,275,5.0,Diésel,rojo,68364.0,Tracción total,Automática secuencial ,169.0,1031.3,6.4,24.0,2993.0,66.0,8,218.0,7.0,3500.0,625.0,Todo Terreno ,1959.0,4803.0,2032.0,1665.0
2278,Land Rover,Range Rover Velar,Velar 2.0 R-Dynamic SE 4WD Aut. 300,300,5.0,Gasolina,rojo,68634.0,Tracción total,Automática secuencial ,182.0,807.7,7.8,24.0,1997.0,63.0,8,234.0,5.7,5500.0,400.0,Todo Terreno ,1813.0,4803.0,2032.0,1665.0
2279,Land Rover,Range Rover Velar,Velar 2.0D R-Dynamic SE 4WD Aut. 240,240,5.0,Diésel,rojo,69264.0,Tracción total,Automática secuencial ,165.0,1086.2,5.8,24.0,1999.0,63.0,8,217.0,7.3,4000.0,500.0,Todo Terreno ,1841.0,4803.0,2032.0,1665.0
2280,Land Rover,Range Rover Velar,Velar 3.0D R-Dynamic S 4WD Aut. 300,300,5.0,Diésel,rojo,69714.0,Tracción total,Automática secuencial ,169.0,984.4,6.4,24.0,2993.0,63.0,8,241.0,6.5,4000.0,700.0,Todo Terreno ,1959.0,4803.0,2032.0,1665.0
2281,Land Rover,Range Rover Velar,Velar 2.0 HSE 4WD Aut. 250,250,5.0,Gasolina,rojo,69714.0,Tracción total,Automática secuencial ,177.0,828.9,7.6,24.0,1997.0,63.0,8,217.0,6.7,5500.0,365.0,Todo Terreno ,1804.0,4803.0,2032.0,1665.0
2282,Land Rover,Range Rover Velar,Velar 3.0D SE 4WD Aut. 300,300,5.0,Diésel,rojo,70074.0,Tracción total,Automática secuencial ,169.0,984.4,6.4,24.0,2993.0,63.0,8,241.0,6.5,4000.0,700.0,Todo Terreno ,1959.0,4803.0,2032.0,1665.0
2283,Land Rover,Range Rover Velar,Velar 2.0D R-Dynamic HSE 4WD Aut. 180,180,5.0,Diésel,ambar,70292.0,Tracción total,Automática secuencial ,157.0,1166.7,5.4,24.0,1999.0,63.0,8,209.0,8.9,4000.0,430.0,Todo Terreno ,1829.0,4803.0,2032.0,1665.0
2284,Land Rover,Range Rover Velar,Velar 3.0D R-Dynamic SE 4WD Aut. 275,275,5.0,Diésel,rojo,71694.0,Tracción total,Automática secuencial ,169.0,1031.3,6.4,24.0,2993.0,66.0,8,218.0,7.0,3500.0,625.0,Todo Terreno ,1959.0,4803.0,2032.0,1665.0
2285,Land Rover,Range Rover Velar,Velar 2.0 R-Dynamic HSE 4WD Aut. 250,250,5.0,Gasolina,rojo,73044.0,Tracción total,Automática secuencial ,177.0,828.9,7.6,24.0,1997.0,63.0,8,217.0,6.7,5500.0,365.0,Todo Terreno ,1804.0,4803.0,2032.0,1665.0
2286,Land Rover,Range Rover Velar,Velar 2.0 HSE 4WD Aut. 300,300,5.0,Gasolina,rojo,73134.0,Tracción total,Automática secuencial ,185.0,807.7,7.8,24.0,1997.0,63.0,8,234.0,5.7,5500.0,400.0,Todo Terreno ,1813.0,4803.0,2032.0,1665.0
2287,Lexus,CT,200h Eco,136,5.0,Híbrido,verde,21754.0,Tracción delantera,Automática continua ,87.0,1184.2,3.8,36.0,1798.0,45.0,1,180.0,10.3,5200.0,142.0,Berlina ,1370.0,4355.0,1765.0,1455.0
2288,Lexus,CT,200h Business,136,5.0,Híbrido,verde,22753.0,Tracción delantera,Automática continua ,87.0,1184.2,3.8,36.0,1798.0,45.0,1,180.0,10.3,5200.0,142.0,Berlina ,1370.0,4355.0,1765.0,1455.0
2289,Lexus,CT,200h Black & Grey,136,5.0,Híbrido,verde,24438.0,Tracción delantera,Automática continua ,97.0,1184.2,3.8,36.0,1798.0,45.0,1,180.0,10.3,5200.0,142.0,Berlina ,1370.0,4355.0,1765.0,1455.0
2290,Lexus,CT,200h Executive,136,5.0,Híbrido,verde,25847.0,Tracción delantera,Automática continua ,87.0,1184.2,3.8,36.0,1798.0,45.0,1,180.0,10.3,5200.0,142.0,Berlina ,1370.0,4355.0,1765.0,1455.0
2291,Lexus,CT,200h Sport Edition,136,5.0,Híbrido,verde,28041.0,Tracción delantera,Automática continua ,87.0,1184.2,3.8,36.0,1798.0,45.0,1,180.0,10.3,5200.0,142.0,Berlina ,1370.0,4355.0,1765.0,1455.0
2292,Lexus,CT,200h F Sport,136,5.0,Híbrido,verde,33441.0,Tracción delantera,Automática continua ,87.0,1184.2,3.8,36.0,1798.0,45.0,1,180.0,10.3,5200.0,142.0,Berlina ,1370.0,4355.0,1765.0,1455.0
2293,Lexus,CT,200h Luxury,136,5.0,Híbrido,verde,33441.0,Tracción delantera,Automática continua ,87.0,1184.2,3.8,36.0,1798.0,45.0,1,180.0,10.3,5200.0,142.0,Berlina ,1370.0,4355.0,1765.0,1455.0
2294,Lexus,ES,300h ECO,218,4.0,Híbrido,verde,41782.0,Tracción delantera,Automática continua ,100.0,1063.8,4.7,24.0,2487.0,50.0,6,180.0,8.9,5883.783783783784,213.1891891891892,Berlina ,1620.0,4975.0,1865.0,1445.0
2295,Lexus,ES,300h Business,218,4.0,Híbrido,verde,44306.0,Tracción delantera,Automática continua ,103.0,1063.8,4.7,24.0,2487.0,50.0,6,180.0,8.9,5883.783783783784,213.1891891891892,Berlina ,1620.0,4975.0,1865.0,1445.0
2296,Lexus,ES,300h Executive,218,4.0,Híbrido,verde,52071.0,Tracción delantera,Automática continua ,103.0,1063.8,4.7,24.0,2487.0,50.0,6,180.0,8.9,5883.783783783784,213.1891891891892,Berlina ,1620.0,4975.0,1865.0,1445.0
2297,Lexus,ES,300h F Sport,218,4.0,Híbrido,verde,54771.0,Tracción delantera,Automática continua ,106.0,1063.8,4.7,24.0,2487.0,50.0,6,180.0,8.9,5883.783783783784,213.1891891891892,Berlina ,1620.0,4975.0,1865.0,1445.0
2298,Lexus,ES,300h Luxury,218,4.0,Híbrido,verde,58641.0,Tracción delantera,Automática continua ,103.0,1063.8,4.7,24.0,2487.0,50.0,6,180.0,8.9,5883.783783783784,213.1891891891892,Berlina ,1620.0,4975.0,1865.0,1445.0
2299,Lexus,IS,300h ECO,223,4.0,Híbrido,verde,29489.0,Tracción trasera,Automática continua ,104.0,1434.8,4.6,24.0,2493.0,66.0,6,200.0,8.3,5883.783783783784,213.1891891891892,Berlina ,1620.0,4680.0,1810.0,1430.0
2300,Lexus,IS,300h Business,223,4.0,Híbrido,verde,31854.0,Tracción trasera,Automática continua ,104.0,1434.8,4.6,24.0,2493.0,66.0,6,200.0,8.3,5883.783783783784,213.1891891891892,Berlina ,1620.0,4680.0,1810.0,1430.0
2301,Lexus,IS,300h Executive,223,4.0,Híbrido,verde,35386.0,Tracción trasera,Automática continua ,104.0,1434.8,4.6,24.0,2493.0,66.0,6,200.0,8.3,5883.783783783784,213.1891891891892,Berlina ,1620.0,4680.0,1810.0,1430.0
2302,Lexus,IS,300h Executive Parking,223,4.0,Híbrido,verde,36265.0,Tracción trasera,Automática continua ,104.0,1434.8,4.6,24.0,2493.0,66.0,6,200.0,8.3,5883.783783783784,213.1891891891892,Berlina ,1620.0,4680.0,1810.0,1430.0
2303,Lexus,IS,300h F-Sport,223,4.0,Híbrido,verde,41193.0,Tracción trasera,Automática continua ,109.0,1375.0,4.8,24.0,2493.0,66.0,6,200.0,8.3,5883.783783783784,213.1891891891892,Berlina ,1620.0,4680.0,1810.0,1430.0
2304,Lexus,IS,300h F-Sport Cuero,223,4.0,Híbrido,verde,47706.0,Tracción trasera,Automática continua ,109.0,1375.0,4.8,24.0,2493.0,66.0,6,200.0,8.3,5883.783783783784,213.1891891891892,Berlina ,1620.0,4680.0,1810.0,1430.0
2305,Lexus,IS,300h Luxury,223,4.0,Híbrido,verde,47706.0,Tracción trasera,Automática continua ,109.0,1375.0,4.8,24.0,2493.0,66.0,6,200.0,8.3,5883.783783783784,213.1891891891892,Berlina ,1620.0,4680.0,1810.0,1430.0
2306,Lexus,LC,500h Luxury,359,2.0,Híbrido,ambar,111284.0,Tracción trasera,Automática secuencial ,145.0,1281.3,6.4,0.0,3456.0,82.0,10,250.0,5.0,6600.0,348.0,Coupe ,1985.0,4770.0,1920.0,1345.0
2307,Lexus,LC,500h 30 Aniversario,359,2.0,Híbrido,ambar,118724.0,Tracción trasera,Automática secuencial ,145.0,1281.3,6.4,0.0,3456.0,82.0,10,250.0,5.0,6600.0,348.0,Coupe ,1985.0,4770.0,1920.0,1345.0
2308,Lexus,LC,500h Sport +,359,2.0,Híbrido,ambar,120585.0,Tracción trasera,Automática secuencial ,148.0,1261.5,6.5,0.0,3456.0,82.0,10,250.0,5.0,6600.0,348.0,Coupe ,1985.0,4770.0,1920.0,1345.0
2309,Lexus,LC,500 Cabrio Luxury Aut.,477,2.0,Gasolina,gris,154633.0,Tracción trasera,Automática secuencial ,288.0,650.8,12.6,0.0,4969.0,82.0,10,270.0,4.7,7100.0,540.0,Convertible ,1935.0,4760.0,1920.0,1350.0
2310,Lexus,LC,500 Cabrio Regata Edition Aut.,477,2.0,Gasolina,gris,164634.0,Tracción trasera,Automática secuencial ,288.0,650.8,12.6,0.0,4969.0,82.0,10,270.0,4.7,7100.0,540.0,Convertible ,1935.0,4760.0,1920.0,1350.0
2311,Lexus,LS,500h Business RWD,359,4.0,Híbrido,ambar,94448.0,Tracción trasera,Automática secuencial ,142.0,1171.4,7.0,60.0,3456.0,82.0,10,199.6086956521739,5.4,5883.783783783784,213.1891891891892,Berlina ,2185.0,5235.0,1900.0,1450.0
2312,Lexus,LS,500h Business AWD,359,4.0,Híbrido,rojo,107315.0,Tracción total,Automática secuencial ,162.0,1171.4,7.0,60.0,3456.0,82.0,10,199.6086956521739,5.5,5883.783783783784,213.1891891891892,Berlina ,2290.0,5235.0,1900.0,1460.0
2313,Lexus,LS,500h F Sport RWD,359,4.0,Híbrido,ambar,108248.0,Tracción trasera,Automática secuencial ,147.0,1171.4,7.0,60.0,3456.0,82.0,10,199.6086956521739,5.4,5883.783783783784,213.1891891891892,Berlina ,2185.0,5235.0,1900.0,1450.0
2314,Lexus,LS,500h Executive RWD,359,4.0,Híbrido,ambar,110088.0,Tracción trasera,Automática secuencial ,147.0,1171.4,7.0,60.0,3456.0,82.0,10,199.6086956521739,5.4,5883.783783783784,213.1891891891892,Berlina ,2185.0,5235.0,1900.0,1450.0
2315,Lexus,LS,500h F Sport AWD,359,4.0,Híbrido,rojo,115595.0,Tracción total,Automática secuencial ,162.0,1183.1,7.1,60.0,3456.0,84.0,10,250.0,5.5,5883.783783783784,213.1891891891892,Berlina ,2290.0,5235.0,1900.0,1460.0
2316,Lexus,LS,500h Executive AWD,359,4.0,Híbrido,rojo,117436.0,Tracción total,Automática secuencial ,162.0,1154.9,7.1,60.0,3456.0,82.0,10,250.0,5.5,5883.783783783784,213.1891891891892,Berlina ,2290.0,5235.0,1900.0,1460.0
2317,Lexus,LS,500h Luxury Art Wood RWD,359,4.0,Híbrido,ambar,125728.0,Tracción trasera,Automática secuencial ,147.0,1171.4,7.0,60.0,3456.0,82.0,10,199.6086956521739,5.4,5883.783783783784,213.1891891891892,Berlina ,2185.0,5235.0,1900.0,1450.0
2318,Lexus,LS,500h Luxury Art Wood L-White RWD,359,4.0,Híbrido,ambar,125728.0,Tracción trasera,Automática secuencial ,147.0,1171.4,7.0,60.0,3456.0,82.0,10,199.6086956521739,5.4,5883.783783783784,213.1891891891892,Berlina ,2185.0,5235.0,1900.0,1450.0
2319,Lexus,LS,500h Luxury L-Aniline RWD,359,4.0,Híbrido,ambar,127568.0,Tracción trasera,Automática secuencial ,147.0,1171.4,7.0,60.0,3456.0,82.0,10,199.6086956521739,5.4,5883.783783783784,213.1891891891892,Berlina ,2185.0,5235.0,1900.0,1450.0
2320,Lexus,LS,500h Luxury Art Wood AWD,359,4.0,Híbrido,rojo,133076.0,Tracción total,Automática secuencial ,162.0,1154.9,7.1,60.0,3456.0,82.0,10,250.0,5.5,5883.783783783784,213.1891891891892,Berlina ,2290.0,5235.0,1900.0,1460.0
2321,Lexus,LS,500h Luxury Art Wood L- White AWD,359,4.0,Híbrido,rojo,133076.0,Tracción total,Automática secuencial ,162.0,1154.9,7.1,60.0,3456.0,82.0,10,250.0,5.5,5883.783783783784,213.1891891891892,Berlina ,2290.0,5235.0,1900.0,1460.0
2322,Lexus,LS,500h Luxury L-Aniline AWD,359,4.0,Híbrido,rojo,134915.0,Tracción total,Automática secuencial ,162.0,1154.9,7.1,60.0,3456.0,82.0,10,250.0,5.5,5883.783783783784,213.1891891891892,Berlina ,2290.0,5235.0,1900.0,1460.0
2323,Lexus,LS,500h Luxury Kiriko RWD,359,4.0,Híbrido,ambar,139068.0,Tracción trasera,Automática secuencial ,147.0,1171.4,7.0,60.0,3456.0,82.0,10,199.6086956521739,5.4,5883.783783783784,213.1891891891892,Berlina ,2185.0,5235.0,1900.0,1450.0
2324,Lexus,LS,500h Luxury Kiriko AWD,359,4.0,Híbrido,rojo,146416.0,Tracción total,Automática secuencial ,162.0,1154.9,7.1,60.0,3456.0,82.0,10,250.0,5.5,5883.783783783784,213.1891891891892,Berlina ,2290.0,5235.0,1900.0,1460.0
2325,Lexus,NX,300h Business 2WD,197,5.0,Híbrido,ambar,35689.0,Tracción delantera,Automática continua ,127.0,1018.2,5.5,60.0,2494.0,56.0,6,199.6086956521739,9.3,5700.0,210.0,Todo Terreno ,1715.0,4630.0,1845.0,1645.0
2326,Lexus,NX,300h Eco 2WD,197,5.0,Híbrido,ambar,36158.0,Tracción delantera,Automática continua ,127.0,1018.2,5.5,60.0,2494.0,56.0,6,199.6086956521739,9.3,5700.0,210.0,Todo Terreno ,1715.0,4630.0,1845.0,1645.0
2327,Lexus,NX,300h Business Navigation 2WD,197,5.0,Híbrido,ambar,37200.0,Tracción delantera,Automática continua ,127.0,1018.2,5.5,60.0,2494.0,56.0,6,199.6086956521739,9.3,5700.0,210.0,Todo Terreno ,1715.0,4630.0,1845.0,1645.0
2328,Lexus,NX,300h Sport Edition 2WD,197,5.0,Híbrido,ambar,38428.0,Tracción delantera,Automática continua ,127.0,1018.2,5.5,60.0,2494.0,56.0,6,199.6086956521739,9.3,5700.0,210.0,Todo Terreno ,1715.0,4630.0,1845.0,1645.0
2329,Lexus,NX,300h Executive 4WD,197,5.0,Híbrido,ambar,43473.0,Tracción total,Automática continua ,135.0,949.2,5.9,60.0,2494.0,56.0,6,199.6086956521739,9.3,5700.0,210.0,Todo Terreno ,1715.0,4630.0,1845.0,1645.0
2330,Lexus,NX,300h Executive Navigation 4WD,197,5.0,Híbrido,ambar,44109.0,Tracción total,Automática continua ,135.0,949.2,5.9,60.0,2494.0,56.0,6,199.6086956521739,9.3,5700.0,210.0,Todo Terreno ,1715.0,4630.0,1845.0,1645.0
2331,Lexus,NX,300h F Sport Panorámico 4WD,197,5.0,Híbrido,ambar,50434.0,Tracción total,Automática continua ,135.0,949.2,5.9,60.0,2494.0,56.0,6,199.6086956521739,9.3,5700.0,210.0,Todo Terreno ,1715.0,4630.0,1845.0,1645.0
2332,Lexus,NX,300h F Sport 4WD,197,5.0,Híbrido,ambar,51043.0,Tracción total,Automática continua ,135.0,949.2,5.9,60.0,2494.0,56.0,6,199.6086956521739,9.3,5700.0,210.0,Todo Terreno ,1715.0,4630.0,1845.0,1645.0
2333,Lexus,NX,300h Luxury 4WD,197,5.0,Híbrido,ambar,58347.0,Tracción total,Automática continua ,135.0,949.2,5.9,60.0,2494.0,56.0,6,199.6086956521739,9.3,5700.0,210.0,Todo Terreno ,1715.0,4630.0,1845.0,1645.0
2334,Lexus,RC,300h Business,223,2.0,Híbrido,verde,42269.0,Tracción trasera,Automática continua ,114.0,1320.0,5.0,36.0,2493.0,66.0,1,199.6086956521739,9.0,5883.783783783784,213.1891891891892,Coupe ,1740.0,4695.0,1840.0,1395.0
2335,Lexus,RC,300h Business Navigation,223,2.0,Híbrido,verde,44284.0,Tracción trasera,Automática continua ,114.0,1320.0,5.0,36.0,2493.0,66.0,1,199.6086956521739,9.0,5883.783783783784,213.1891891891892,Coupe ,1740.0,4695.0,1840.0,1395.0
2336,Lexus,RC,300h Executive,223,2.0,Híbrido,verde,44373.0,Tracción trasera,Automática continua ,114.0,1320.0,5.0,36.0,2493.0,66.0,1,199.6086956521739,9.0,5883.783783783784,213.1891891891892,Coupe ,1740.0,4695.0,1840.0,1395.0
2337,Lexus,RC,300h Executive Navigation,223,2.0,Híbrido,verde,46509.0,Tracción trasera,Automática continua ,114.0,1320.0,5.0,36.0,2493.0,66.0,1,199.6086956521739,9.0,5883.783783783784,213.1891891891892,Coupe ,1740.0,4695.0,1840.0,1395.0
2338,Lexus,RC,300h F Sport,223,2.0,Híbrido,verde,52650.0,Tracción trasera,Automática continua ,114.0,1320.0,5.0,36.0,2493.0,66.0,1,199.6086956521739,9.0,5883.783783783784,213.1891891891892,Coupe ,1740.0,4695.0,1840.0,1395.0
2339,Lexus,RC,300h Luxury,223,2.0,Híbrido,verde,52917.0,Tracción trasera,Automática continua ,114.0,1320.0,5.0,36.0,2493.0,66.0,1,199.6086956521739,9.0,5883.783783783784,213.1891891891892,Coupe ,1740.0,4695.0,1840.0,1395.0
2340,Lexus,UX,250h Business 2WD,184,5.0,Híbrido,verde,28537.0,Tracción delantera,Automática continua ,96.0,1048.8,4.1,60.0,1987.0,43.0,1,177.0,8.5,6000.0,180.0,Todo Terreno ,1615.0,4495.0,1840.0,1540.0
2341,Lexus,UX,250h Eco 2WD,184,5.0,Híbrido,verde,28891.0,Tracción delantera,Automática continua ,96.0,1048.8,4.1,60.0,1987.0,43.0,1,177.0,8.5,6000.0,180.0,Todo Terreno ,1615.0,4495.0,1840.0,1540.0
2342,Lexus,UX,250h Business Navigation 2WD,184,5.0,Híbrido,verde,31048.0,Tracción delantera,Automática continua ,96.0,1048.8,4.1,60.0,1987.0,43.0,1,177.0,8.5,6000.0,180.0,Todo Terreno ,1615.0,4495.0,1840.0,1540.0
2343,Lexus,UX,250h Executive 2WD,184,5.0,Híbrido,verde,31685.0,Tracción delantera,Automática continua ,96.0,1048.8,4.1,60.0,1987.0,43.0,1,177.0,8.5,6000.0,180.0,Todo Terreno ,1615.0,4495.0,1840.0,1540.0
2344,Lexus,UX,250h Executive Plus 2WD,184,5.0,Híbrido,verde,31685.0,Tracción delantera,Automática continua ,96.0,1048.8,4.1,60.0,1987.0,43.0,1,177.0,8.5,6000.0,180.0,Todo Terreno ,1615.0,4495.0,1840.0,1540.0
2345,Lexus,UX,250h Business 4WD,184,5.0,Híbrido,verde,33037.0,Tracción total,Automática continua ,106.0,955.6,4.5,60.0,1987.0,43.0,1,177.0,8.7,6000.0,180.0,Todo Terreno ,1675.0,4495.0,1840.0,1540.0
2346,Lexus,UX,250h Business Navigation 4WD,184,5.0,Híbrido,verde,34585.0,Tracción total,Automática continua ,106.0,955.6,4.5,60.0,1987.0,43.0,1,177.0,8.7,6000.0,180.0,Todo Terreno ,1675.0,4495.0,1840.0,1540.0
2347,Lexus,UX,250h Executive 4WD,184,5.0,Híbrido,verde,35385.0,Tracción total,Automática continua ,106.0,955.6,4.5,60.0,1987.0,43.0,1,177.0,8.7,6000.0,180.0,Todo Terreno ,1675.0,4495.0,1840.0,1540.0
2348,Lexus,UX,250h Executive Navigation 2WD,184,5.0,Híbrido,verde,35775.0,Tracción delantera,Automática continua ,96.0,1048.8,4.1,60.0,1987.0,43.0,1,177.0,8.5,6000.0,180.0,Todo Terreno ,1615.0,4495.0,1840.0,1540.0
2349,Lexus,UX,250h F Sport 2WD,184,5.0,Híbrido,verde,38828.0,Tracción delantera,Automática continua ,96.0,1048.8,4.1,60.0,1987.0,43.0,1,177.0,8.5,6000.0,180.0,Todo Terreno ,1615.0,4495.0,1840.0,1540.0
2350,Lexus,UX,250h Executive Navigation 4WD,184,5.0,Híbrido,verde,40383.0,Tracción total,Automática continua ,106.0,955.6,4.5,60.0,1987.0,43.0,1,177.0,8.7,6000.0,180.0,Todo Terreno ,1675.0,4495.0,1840.0,1540.0
2351,Lexus,UX,250h F Sport 4WD,184,5.0,Híbrido,verde,41248.0,Tracción total,Automática continua ,106.0,955.6,4.5,60.0,1987.0,43.0,1,177.0,8.7,6000.0,180.0,Todo Terreno ,1675.0,4495.0,1840.0,1540.0
2352,Lexus,UX,250h F Sport Cuero 2WD,184,5.0,Híbrido,verde,43129.0,Tracción delantera,Automática continua ,96.0,1048.8,4.1,60.0,1987.0,43.0,1,177.0,8.5,6000.0,180.0,Todo Terreno ,1615.0,4495.0,1840.0,1540.0
2353,Lexus,UX,250h F Sport Cuero 4WD,184,5.0,Híbrido,verde,45385.0,Tracción total,Automática continua ,106.0,955.6,4.5,60.0,1987.0,43.0,1,177.0,8.7,6000.0,180.0,Todo Terreno ,1675.0,4495.0,1840.0,1540.0
2354,Lexus,UX,250h Luxury 2WD,184,5.0,Híbrido,verde,46608.0,Tracción delantera,Automática continua ,96.0,1048.8,4.1,60.0,1987.0,43.0,1,177.0,8.5,6000.0,180.0,Todo Terreno ,1615.0,4495.0,1840.0,1540.0
2355,Lexus,UX,250h Luxury 4WD,184,5.0,Híbrido,verde,48541.0,Tracción total,Automática continua ,106.0,955.6,4.5,60.0,1987.0,43.0,1,177.0,8.7,6000.0,180.0,Todo Terreno ,1675.0,4495.0,1840.0,1540.0
2356,Maserati,Ghibli,Diesel Aut. 275,275,4.0,Diésel,rojo,81043.0,Tracción trasera,Automática secuencial ,183.0,1000.0,7.0,36.0,2987.0,70.0,8,250.0,6.3,4000.0,570.0,Coupe ,1950.0,4971.0,1945.0,1461.0
2357,Maserati,Ghibli,Aut. 350,350,4.0,Gasolina,gris,88460.0,Tracción trasera,Automática secuencial ,248.0,727.3,11.0,36.0,2979.0,80.0,8,267.0,5.5,5500.0,500.0,Coupe ,1925.0,4971.0,1945.0,1461.0
2358,Maserati,Ghibli,Diesel GranSport Aut. 275,275,4.0,Diésel,rojo,93843.0,Tracción trasera,Automática secuencial ,183.0,1000.0,7.0,36.0,2987.0,70.0,8,250.0,6.3,4000.0,570.0,Coupe ,1950.0,4971.0,1945.0,1461.0
