ID#,BRAND,MODEL,VERSION1,POTENCIA1 (cv),PUERTAS,COMBUSTIBLE,CO2,PRECIO,Tracción,Transmisión,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Carrocería,Peso (kg),Largo (mm),Ancho (mm),Alto (mm)
2197,Land Rover,Land rover - Range Rover Evoque,Evoque 1.5 I3 PHEV Standard AWD Auto,308,5,Híbrido|Gasolina y corriente eléctrica ,verde,"46,488 €",Todo terreno tracción total permanente ,Automática secuencial ,43,3000,1.9,36,1497,57,8,213,6.4,5500,540,Todo Terreno ,2157,4371,1996,1649
2198,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0D MHEV R-Dynamic S AWD Aut. 180,180,5,Diesel,ambar,"46,489 €",Todo terreno tracción total permanente ,Automática secuencial ,145,1175.4,5.7,36,1999,67,9,205,9.3,2400,430,Todo Terreno ,1891,4371,1996,1649
2199,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0 I4 MHEV R-Dynamic S AWD Aut....,200,5,Gasolina,rojo,"46,522 €",Todo terreno tracción total permanente ,Automática secuencial ,173,870.1,7.7,36,1997,67,9,216,8.5,5500,320,Todo Terreno ,1845,4371,1996,1649
2200,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0D MHEV S AWD Aut. 240,240,5,Diesel,ambar,"47,119 €",Todo terreno tracción total permanente ,Automática secuencial ,156,1080.6,6.2,36,1999,67,9,225,7.7,2400,500,Todo Terreno ,1955,4371,1996,1649
2201,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0D MHEV SE AWD Aut. 150,150,5,Diesel,ambar,"47,164 €",Todo terreno tracción total permanente ,Automática secuencial ,142,1196.4,5.6,36,1999,67,9,196,11.2,2400,380,Todo Terreno ,1891,4371,1996,1649
2202,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0 I4 MHEV S AWD Aut. 250,249,5,Gasolina,rojo,"47,647 €",Todo terreno tracción total permanente ,Automática secuencial ,176,848.1,7.9,36,1997,67,9,230,7.5,5500,365,Todo Terreno ,1893,4371,1996,1649
2203,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0 I4 MHEV Standard AWD Aut. 300,300,5,Gasolina,rojo,"47,827 €",Todo terreno tracción total permanente ,Automática secuencial ,185,827.2,8.1,36,1997,67,9,242,6.6,5500,400,Todo Terreno ,1925,4371,1996,1649
2204,Land Rover,Land rover - Range Rover Evoque,Evoque 1.5 I3 PHEV R-Dynamic AWD Auto,308,5,Híbrido|Gasolina y corriente eléctrica ,verde,"48,815 €",Todo terreno tracción total permanente ,Automática secuencial ,43,3000,1.9,36,1497,57,8,213,6.4,5500,540,Todo Terreno ,2157,4371,1996,1649
2205,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0D MHEV SE AWD Aut. 180,180,5,Diesel,ambar,"49,144 €",Todo terreno tracción total permanente ,Automática secuencial ,145,1175.4,5.7,36,1999,67,9,205,9.3,2400,430,Todo Terreno ,1891,4371,1996,1649
2206,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0 I4 MHEV SE AWD Aut. 200,200,5,Gasolina,rojo,"49,312 €",Todo terreno tracción total permanente ,Automática secuencial ,173,870.1,7.7,36,1997,67,9,216,8.5,5500,320,Todo Terreno ,1845,4371,1996,1649
2207,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0D MHEV R-Dynamic S AWD Aut. 240,240,5,Diesel,ambar,"49,504 €",Todo terreno tracción total permanente ,Automática secuencial ,156,1080.6,6.2,36,1999,67,9,225,7.7,2400,500,Todo Terreno ,1955,4371,1996,1649
2208,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0D MHEV R-Dynamic SE AWD Aut. 150,150,5,Diesel,ambar,"49,549 €",Todo terreno tracción total permanente ,Automática secuencial ,142,1196.4,5.6,36,1999,67,9,196,11.2,2400,380,Todo Terreno ,1891,4371,1996,1649
2209,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0 I4 MHEV R-Dynamic S AWD Aut....,249,5,Gasolina,rojo,"50,122 €",Todo terreno tracción total permanente ,Automática secuencial ,176,848.1,7.9,36,1997,67,9,230,7.5,5500,365,Todo Terreno ,1893,4371,1996,1649
2210,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0 I4 MHEV R-Dynamic AWD Aut. 300,300,5,Gasolina,rojo,"50,257 €",Todo terreno tracción total permanente ,Automática secuencial ,185,827.2,8.1,36,1997,67,9,242,6.6,5500,400,Todo Terreno ,1925,4371,1996,1649
2211,Land Rover,Land rover - Range Rover Evoque,Evoque 1.5 I3 PHEV S AWD Auto,308,5,Híbrido|Gasolina y corriente eléctrica ,verde,"50,668 €",Todo terreno tracción total permanente ,Automática secuencial ,43,3000,1.9,36,1497,57,8,213,6.4,5500,540,Todo Terreno ,2157,4371,1996,1649
2212,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0D MHEV R-Dynamic SE AWD Aut. 180,180,5,Diesel,ambar,"51,529 €",Todo terreno tracción total permanente ,Automática secuencial ,145,1175.4,5.7,36,1999,67,9,205,9.3,2400,430,Todo Terreno ,1891,4371,1996,1649
2213,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0 I4 MHEV R-Dynamic SE AWD Aut...,200,5,Gasolina,rojo,"51,742 €",Todo terreno tracción total permanente ,Automática secuencial ,173,870.1,7.7,36,1997,67,9,216,8.5,5500,320,Todo Terreno ,1845,4371,1996,1649
2214,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0D MHEV HSE AWD Aut. 150,150,5,Diesel,ambar,"51,979 €",Todo terreno tracción total permanente ,Automática secuencial ,142,1196.4,5.6,36,1999,67,9,196,11.2,2400,380,Todo Terreno ,1891,4371,1996,1649
2215,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0D MHEV SE AWD Aut. 240,240,5,Diesel,ambar,"52,159 €",Todo terreno tracción total permanente ,Automática secuencial ,156,1080.6,6.2,36,1999,67,9,225,7.7,2400,500,Todo Terreno ,1955,4371,1996,1649
2216,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0 I4 MHEV S AWD Aut. 300,300,5,Gasolina,rojo,"52,192 €",Todo terreno tracción total permanente ,Automática secuencial ,185,827.2,8.1,36,1997,67,9,242,6.6,5500,400,Todo Terreno ,1925,4371,1996,1649
2217,Land Rover,Land rover - Range Rover Evoque,Evoque 2.0 I4 MHEV SE AWD Aut. 250,249,5,Gasolina,rojo,"52,822 €",Todo terreno tracción total permanente ,Automática secuencial ,176,848.1,7.9,36,1997,67,9,230,7.5,5500,365,Todo Terreno ,1893,4371,1996,1649
2218,Land Rover,Land rover - Range Rover Evoque,Evoque 1.5 I3 PHEV R-Dynamic S AWD Auto,308,5,Híbrido|Gasolina y corriente eléctrica ,verde,"52,900 €",Todo terreno tracción total permanente ,Automática secuencial ,43,3000,1.9,36,1497,57,8,213,6.4,5500,540,Todo Terreno ,2157,4371,1996,1649
2219,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 S Aut. 249,249,5,Diesel,rojo,"65,052 €",Todo terreno tracción total permanente ,Automática secuencial ,199,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2220,Land Rover,Land rover - Range Rover Sport,RR Sport 2.0 Si4 S Aut.,300,5,Gasolina,gris,"65,188 €",Todo terreno tracción total permanente ,Automática secuencial ,219,1130.4,9.2,36,1997,104,8,201,7.3,5500,400,Todo Terreno ,2083,4879,1983,1803
2221,Land Rover,Land rover - Range Rover Sport,RR Sport 2.0 Si4 SE Aut.,300,5,Gasolina,gris,"69,328 €",Todo terreno tracción total permanente ,Automática secuencial ,219,1130.4,9.2,36,1997,104,8,201,7.3,5500,400,Todo Terreno ,2083,4879,1983,1803
2222,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 SE Aut. 249,249,5,Diesel,rojo,"69,524 €",Todo terreno tracción total permanente ,Automática secuencial ,199,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2223,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 SE Aut. 306,306,5,Diesel,rojo,"74,654 €",Todo terreno tracción total permanente ,Automática secuencial ,199,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2224,Land Rover,Land rover - Range Rover Sport,RR Sport 2.0 Si4 HSE Aut.,300,5,Gasolina,gris,"75,358 €",Todo terreno tracción total permanente ,Automática secuencial ,217,1130.4,9.2,36,1997,104,8,201,7.3,5500,400,Todo Terreno ,2083,4879,1983,1803
2225,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 HSE Aut. 249,249,5,Diesel,rojo,"75,374 €",Todo terreno tracción total permanente ,Automática secuencial ,195,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2226,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 HSE Dynamic Aut. 249,249,5,Diesel,rojo,"77,894 €",Todo terreno tracción total permanente ,Automática secuencial ,195,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2227,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 HSE Aut. 306,306,5,Diesel,rojo,"80,414 €",Todo terreno tracción total permanente ,Automática secuencial ,195,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2228,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 SE Aut. 306 (14.75),306,5,Diesel,gris,"82,501 €",Todo terreno tracción total permanente ,Automática secuencial ,202,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2229,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 HSE Dynamic Aut. 306,306,5,Diesel,rojo,"82,934 €",Todo terreno tracción total permanente ,Automática secuencial ,195,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2230,Land Rover,Land rover - Range Rover Sport,RR Sport 2.0 Si4 PHEV SE 404,404,5,Híbrido|Gasolina y corriente eléctrica ,verde,"85,408 €",Todo terreno tracción total permanente ,Automática secuencial ,69,3214.3,2.8,36,1997,90,8,220,6.7,5500,640,Todo Terreno ,2471,4879,1983,1803
2231,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0 I6 MHEV SE Aut.,400,5,Gasolina,gris,"85,618 €",Todo terreno tracción total permanente ,Automática secuencial ,209,1118.3,9.3,36,2996,104,8,225,6.2,6500,450,Todo Terreno ,2405,4879,1983,1803
2232,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 HSE Aut. 306 (14.75),306,5,Diesel,gris,"88,481 €",Todo terreno tracción total permanente ,Automática secuencial ,202,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2233,Land Rover,Land rover - Range Rover Sport,RR Sport 2.0 Si4 PHEV HSE 404,404,5,Híbrido|Gasolina y corriente eléctrica ,verde,"89,968 €",Todo terreno tracción total permanente ,Automática secuencial ,69,3214.3,2.8,36,1997,90,8,220,6.7,5500,640,Todo Terreno ,2471,4879,1983,1803
2234,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 HSE Dynamic Aut. 306 (...,306,5,Diesel,gris,"91,097 €",Todo terreno tracción total permanente ,Automática secuencial ,202,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2235,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0 I6 MHEV HSE Aut.,400,5,Gasolina,gris,"91,558 €",Todo terreno tracción total permanente ,Automática secuencial ,209,1118.3,9.3,36,2996,104,8,225,6.2,6500,450,Todo Terreno ,2405,4879,1983,1803
2236,Land Rover,Land rover - Range Rover Sport,RR Sport 2.0 Si4 PHEV HSE Dynamic 404,404,5,Híbrido|Gasolina y corriente eléctrica ,verde,"92,818 €",Todo terreno tracción total permanente ,Automática secuencial ,69,3214.3,2.8,36,1997,90,8,220,6.7,5500,640,Todo Terreno ,2471,4879,1983,1803
2237,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0 I6 MHEV HSE Dynamic Aut.,400,5,Gasolina,gris,"94,258 €",Todo terreno tracción total permanente ,Automática secuencial ,209,1118.3,9.3,36,2996,104,8,225,6.2,6500,450,Todo Terreno ,2405,4879,1983,1803
2238,Land Rover,Land rover - Range Rover Sport,RR Sport 4.4SDV8 HSE Dynamic Aut.,339,5,Diesel,gris,"94,258 €",Todo terreno tracción total permanente ,Automática secuencial ,242,1023.8,8.4,36,4367,86,8,209,6.9,3500,740,Todo Terreno ,2443,4879,1983,1803
2239,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 Autobiography Dynamic ...,306,5,Diesel,rojo,"95,894 €",Todo terreno tracción total permanente ,Automática secuencial ,195,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2240,Land Rover,Land rover - Range Rover Sport,RR Sport 5.0 V8 SC HSE Dynamic 525 Aut.,525,5,Gasolina,gris,"97,858 €",Todo terreno tracción total permanente ,Automática secuencial ,288,812.5,12.8,36,5000,104,8,225,5.3,6000,625,Todo Terreno ,2323,4879,1983,1803
2241,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0 I6 HST Aut.,400,5,Gasolina,gris,"98,398 €",Todo terreno tracción total permanente ,Automática secuencial ,209,1118.3,9.3,36,2996,104,8,225,6.2,6500,450,Todo Terreno ,2405,4879,1983,1803
2242,Land Rover,Land rover - Range Rover Sport,RR Sport 3.0SDV6 Autobiography Dynamic ...,306,5,Diesel,gris,"104,542 €",Todo terreno tracción total permanente ,Automática secuencial ,202,1228.6,7,36,2993,86,8,209,7.3,4000,700,Todo Terreno ,2178,4879,1983,1803
2243,Land Rover,Land rover - Range Rover Sport,RR Sport 2.0 Si4 PHEV Autobiography Dyn...,404,5,Híbrido|Gasolina y corriente eléctrica ,verde,"105,453 €",Todo terreno tracción total permanente ,Automática secuencial ,69,3214.3,2.8,36,1997,90,8,220,6.7,5500,640,Todo Terreno ,2471,4879,1983,1803
2244,Land Rover,Land rover - Range Rover Sport,RR Sport 4.4SDV8 Autobiography Dynamic ...,339,5,Diesel,gris,"107,578 €",Todo terreno tracción total permanente ,Automática secuencial ,242,1023.8,8.4,36,4367,86,8,209,6.9,3500,740,Todo Terreno ,2443,4879,1983,1803
2245,Land Rover,Land rover - Range Rover Sport,RR Sport 5.0 V8 SC Autobiography Dynami...,525,5,Gasolina,gris,"110,998 €",Todo terreno tracción total permanente ,Automática secuencial ,288,812.5,12.8,36,5000,104,8,225,5.3,6000,625,Todo Terreno ,2323,4879,1983,1803
2246,Land Rover,Land rover - Range Rover Sport,RR Sport 5.0 V8 SC SVR Aut.,575,5,Gasolina,gris,"133,588 €",Todo terreno tracción total permanente ,Automática secuencial ,290,812.5,12.8,36,5000,104,8,280,4.5,6000,700,Todo Terreno ,2310,4879,1983,1803
2247,Land Rover,Land rover - Range Rover Velar,Velar 2.0D Standard 4WD Aut. 180,180,5,Diesel,ambar,"49,327 €",Todo terreno tracción total permanente ,Automática secuencial ,152,1166.7,5.4,24,1999,63,8,209,8.9,4000,430,Todo Terreno ,1829,4803,2032,1665
2248,Land Rover,Land rover - Range Rover Velar,Velar 2.0 Standard 4WD Aut. 250,250,5,Gasolina,rojo,"51,534 €",Todo terreno tracción total permanente ,Automática secuencial ,173,828.9,7.6,24,1997,63,8,217,6.7,5500,365,Todo Terreno ,1804,4803,2032,1665
2249,Land Rover,Land rover - Range Rover Velar,Velar 2.0D R-Dynamic Base 4WD Aut. 180,180,5,Diesel,ambar,"52,742 €",Todo terreno tracción total permanente ,Automática secuencial ,152,1166.7,5.4,24,1999,63,8,209,8.9,4000,430,Todo Terreno ,1829,4803,2032,1665
2250,Land Rover,Land rover - Range Rover Velar,Velar 2.0 R-Dynamic Base 4WD Aut. 250,250,5,Gasolina,rojo,"54,864 €",Todo terreno tracción total permanente ,Automática secuencial ,173,828.9,7.6,24,1997,63,8,217,6.7,5500,365,Todo Terreno ,1804,4803,2032,1665
2251,Land Rover,Land rover - Range Rover Velar,Velar 2.0 Standard 4WD Aut. 300,300,5,Gasolina,rojo,"54,954 €",Todo terreno tracción total permanente ,Automática secuencial ,182,807.7,7.8,24,1997,63,8,234,5.7,5500,400,Todo Terreno ,1813,4803,2032,1665
2252,Land Rover,Land rover - Range Rover Velar,Velar 2.0D Standard 4WD Aut. 240,240,5,Diesel,rojo,"55,674 €",Todo terreno tracción total permanente ,Automática secuencial ,165,1086.2,5.8,24,1999,63,8,217,7.3,4000,500,Todo Terreno ,1841,4803,2032,1665
2253,Land Rover,Land rover - Range Rover Velar,Velar 2.0D S 4WD Aut. 180,180,5,Diesel,ambar,"55,802 €",Todo terreno tracción total permanente ,Automática secuencial ,152,1166.7,5.4,24,1999,63,8,209,8.9,4000,430,Todo Terreno ,1829,4803,2032,1665
2254,Land Rover,Land rover - Range Rover Velar,Velar 3.0D Standard 4WD Aut. 275,275,5,Diesel,rojo,"58,014 €",Todo terreno tracción total permanente ,Automática secuencial ,169,1031.3,6.4,24,2993,66,8,218,7,3500,625,Todo Terreno ,1959,4803,2032,1665
2255,Land Rover,Land rover - Range Rover Velar,Velar 2.0 S 4WD Aut. 250,250,5,Gasolina,rojo,"58,014 €",Todo terreno tracción total permanente ,Automática secuencial ,173,828.9,7.6,24,1997,63,8,217,6.7,5500,365,Todo Terreno ,1804,4803,2032,1665
2256,Land Rover,Land rover - Range Rover Velar,Velar 2.0 R-Dynamic Base 4WD Aut. 300,300,5,Gasolina,rojo,"58,374 €",Todo terreno tracción total permanente ,Automática secuencial ,182,807.7,7.8,24,1997,63,8,234,5.7,5500,400,Todo Terreno ,1813,4803,2032,1665
2257,Land Rover,Land rover - Range Rover Velar,Velar 2.0D R-Dynamic Base 4WD Aut. 240,240,5,Diesel,rojo,"59,004 €",Todo terreno tracción total permanente ,Automática secuencial ,165,1086.2,5.8,24,1999,63,8,217,7.3,4000,500,Todo Terreno ,1841,4803,2032,1665
2258,Land Rover,Land rover - Range Rover Velar,Velar 2.0D R-Dynamic S 4WD Aut. 180,180,5,Diesel,ambar,"59,042 €",Todo terreno tracción total permanente ,Automática secuencial ,152,1166.7,5.4,24,1999,63,8,209,8.9,4000,430,Todo Terreno ,1829,4803,2032,1665
2259,Land Rover,Land rover - Range Rover Velar,Velar 2.0D SE 4WD Aut. 180,180,5,Diesel,ambar,"59,492 €",Todo terreno tracción total permanente ,Automática secuencial ,152,1166.7,5.4,24,1999,63,8,209,8.9,4000,430,Todo Terreno ,1829,4803,2032,1665
2260,Land Rover,Land rover - Range Rover Velar,Velar 3.0D Standard 4WD Aut. 300,300,5,Diesel,rojo,"59,814 €",Todo terreno tracción total permanente ,Automática secuencial ,169,984.4,6.4,24,2993,63,8,241,6.5,4000,700,Todo Terreno ,1959,4803,2032,1665
2261,Land Rover,Land rover - Range Rover Velar,Velar 2.0 R-Dynamic S 4WD Aut. 250,250,5,Gasolina,rojo,"61,434 €",Todo terreno tracción total permanente ,Automática secuencial ,173,828.9,7.6,24,1997,63,8,217,6.7,5500,365,Todo Terreno ,1804,4803,2032,1665
2262,Land Rover,Land rover - Range Rover Velar,Velar 3.0D R-Dynamic Base 4WD Aut. 275,275,5,Diesel,rojo,"61,434 €",Todo terreno tracción total permanente ,Automática secuencial ,169,1031.3,6.4,24,2993,66,8,218,7,3500,625,Todo Terreno ,1959,4803,2032,1665
2263,Land Rover,Land rover - Range Rover Velar,Velar 2.0 S 4WD Aut. 300,300,5,Gasolina,rojo,"61,524 €",Todo terreno tracción total permanente ,Automática secuencial ,182,807.7,7.8,24,1997,63,8,234,5.7,5500,400,Todo Terreno ,1813,4803,2032,1665
2264,Land Rover,Land rover - Range Rover Velar,Velar 2.0 SE 4WD Aut. 250,250,5,Gasolina,rojo,"61,794 €",Todo terreno tracción total permanente ,Automática secuencial ,173,828.9,7.6,24,1997,63,8,217,6.7,5500,365,Todo Terreno ,1804,4803,2032,1665
2265,Land Rover,Land rover - Range Rover Velar,Velar 2.0D S 4WD Aut. 240,240,5,Diesel,rojo,"62,154 €",Todo terreno tracción total permanente ,Automática secuencial ,165,1086.2,5.8,24,1999,63,8,217,7.3,4000,500,Todo Terreno ,1841,4803,2032,1665
2266,Land Rover,Land rover - Range Rover Velar,Velar 2.0D R-Dynamic SE 4WD Aut. 180,180,5,Diesel,ambar,"62,642 €",Todo terreno tracción total permanente ,Automática secuencial ,152,1166.7,5.4,24,1999,63,8,209,8.9,4000,430,Todo Terreno ,1829,4803,2032,1665
2267,Land Rover,Land rover - Range Rover Velar,Velar 3.0D R-Dynamic Base 4WD Aut. 300,300,5,Diesel,rojo,"63,144 €",Todo terreno tracción total permanente ,Automática secuencial ,169,984.4,6.4,24,2993,63,8,241,6.5,4000,700,Todo Terreno ,1959,4803,2032,1665
2268,Land Rover,Land rover - Range Rover Velar,Velar 3.0D S 4WD Aut. 275,275,5,Diesel,rojo,"64,584 €",Todo terreno tracción total permanente ,Automática secuencial ,169,1031.3,6.4,24,2993,66,8,218,7,3500,625,Todo Terreno ,1959,4803,2032,1665
2269,Land Rover,Land rover - Range Rover Velar,Velar 2.0 R-Dynamic S 4WD Aut. 300,300,5,Gasolina,rojo,"64,854 €",Todo terreno tracción total permanente ,Automática secuencial ,182,807.7,7.8,24,1997,63,8,234,5.7,5500,400,Todo Terreno ,1813,4803,2032,1665
2270,Land Rover,Land rover - Range Rover Velar,Velar 2.0 R-Dynamic SE 4WD Aut. 250,250,5,Gasolina,rojo,"65,124 €",Todo terreno tracción total permanente ,Automática secuencial ,173,828.9,7.6,24,1997,63,8,217,6.7,5500,365,Todo Terreno ,1804,4803,2032,1665
2271,Land Rover,Land rover - Range Rover Velar,Velar 2.0 SE 4WD Aut. 300,300,5,Gasolina,rojo,"65,214 €",Todo terreno tracción total permanente ,Automática secuencial ,182,807.7,7.8,24,1997,63,8,234,5.7,5500,400,Todo Terreno ,1813,4803,2032,1665
2272,Land Rover,Land rover - Range Rover Velar,Velar 2.0D R-Dynamic S 4WD Aut. 240,240,5,Diesel,rojo,"65,574 €",Todo terreno tracción total permanente ,Automática secuencial ,165,1086.2,5.8,24,1999,63,8,217,7.3,4000,500,Todo Terreno ,1841,4803,2032,1665
2273,Land Rover,Land rover - Range Rover Velar,Velar 2.0D SE 4WD Aut. 240,240,5,Diesel,rojo,"65,934 €",Todo terreno tracción total permanente ,Automática secuencial ,165,1086.2,5.8,24,1999,63,8,217,7.3,4000,500,Todo Terreno ,1841,4803,2032,1665
2274,Land Rover,Land rover - Range Rover Velar,Velar 3.0D S 4WD Aut. 300,300,5,Diesel,rojo,"66,384 €",Todo terreno tracción total permanente ,Automática secuencial ,169,984.4,6.4,24,2993,63,8,241,6.5,4000,700,Todo Terreno ,1959,4803,2032,1665
2275,Land Rover,Land rover - Range Rover Velar,Velar 2.0D HSE 4WD Aut. 180,180,5,Diesel,ambar,"67,052 €",Todo terreno tracción total permanente ,Automática secuencial ,157,1166.7,5.4,24,1999,63,8,209,8.9,4000,430,Todo Terreno ,1829,4803,2032,1665
