ID#,Potencia (cv),Puertas,Precio (€),Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Peso (kg),Largo (mm),Ancho (mm),Alto (mm),Marca_Alfa Romeo,Marca_Audi,Marca_Bmw,Marca_Citroen,Marca_Cupra,Marca_Dacia,Marca_Ds,Marca_Fiat,Marca_Ford,Marca_Honda,Marca_Hyundai,Marca_Jaguar,Marca_Jeep,Marca_Kia,Marca_Land Rover,Marca_Lexus,Marca_Mazda,Marca_Mercedes,Marca_Mini,Marca_Mitsubishi,Marca_Morgan,Marca_Nissan,Marca_Opel,Marca_Peugeot,Marca_Porsche,Marca_Renault,Marca_Seat,Marca_Skoda,Marca_Subaru,Marca_Suzuki,Marca_Toyota,Marca_Volkswagen,Marca_Volvo,Combustible_Diésel,Combustible_Gasolina,Combustible_Híbrido,CO2_gris,CO2_rojo,CO2_verde,Tracción_Tracción total,Tracción_Tracción trasera,Transmisión_Automática continua ,"Transmisión_Automática continua, secuencial ",Transmisión_Automática secuencial ,Transmisión_Manual ,Transmisión_Manual automatizada ,Transmisión_Manual con subgrupos ,Carrocería_Bus ,Carrocería_Chasis ,Carrocería_Chasis Doble Cabina ,Carrocería_Combi ,Carrocería_Convertible ,Carrocería_Coupe ,Carrocería_Furgon ,Carrocería_Monovolumen ,Carrocería_Pick-Up ,Carrocería_Pick-Up Doble Cabina ,Carrocería_Roadster ,Carrocería_Stationwagon ,Carrocería_Todo Terreno 
4652,175,5.0,34559.0,161.0,857.1,7.0,36.0,2498.0,60.0,6,198.0,10.2,5800.0,235.0,1582.0,4815.0,1840.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4653,175,5.0,34732.0,166.0,821.9,7.3,36.0,2498.0,60.0,6,198.0,10.2,5800.0,235.0,1582.0,4815.0,1840.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4654,175,5.0,36519.0,166.0,821.9,7.3,36.0,2498.0,60.0,6,198.0,10.2,5800.0,235.0,1582.0,4815.0,1840.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4655,175,5.0,37009.0,166.0,821.9,7.3,36.0,2498.0,60.0,6,198.0,10.2,5800.0,235.0,1582.0,4815.0,1840.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4656,114,5.0,20284.0,145.0,984.4,6.4,24.0,1600.0,63.0,6,175.0,13.9,6200.0,150.0,1408.0,4465.0,1800.0,1595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4657,114,5.0,20401.0,145.0,984.4,6.4,24.0,1600.0,63.0,6,175.0,13.9,6200.0,150.0,1408.0,4465.0,1800.0,1595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4658,114,5.0,22685.0,145.0,984.4,6.4,24.0,1600.0,63.0,6,175.0,13.9,6200.0,150.0,1408.0,4465.0,1800.0,1615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4659,114,5.0,22780.0,145.0,984.4,6.4,24.0,1600.0,63.0,6,175.0,13.9,6200.0,150.0,1408.0,4465.0,1800.0,1615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4660,114,5.0,25135.0,145.0,984.4,6.4,24.0,1600.0,63.0,6,175.0,13.9,6200.0,150.0,1408.0,4465.0,1800.0,1615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4661,114,5.0,25750.0,145.0,984.4,6.4,24.0,1600.0,63.0,6,175.0,13.9,6200.0,150.0,1408.0,4465.0,1800.0,1615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4662,150,5.0,28050.0,155.0,913.0,6.9,36.0,1995.0,63.0,7,194.0,10.4,5600.0,195.0,1439.0,4465.0,1800.0,1595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4663,150,5.0,30990.0,155.0,913.0,6.9,36.0,1995.0,63.0,7,194.0,10.4,5600.0,195.0,1439.0,4465.0,1800.0,1595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4664,83,5.0,12177.0,89.0,744.2,4.3,60.0,1197.0,32.0,5,165.0,12.7,6000.0,107.0,860.0,3700.0,1690.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4665,83,5.0,13534.0,89.0,744.2,4.3,60.0,1197.0,32.0,5,165.0,12.7,6000.0,107.0,860.0,3700.0,1690.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4666,83,5.0,13690.0,95.0,697.7,4.3,60.0,1197.0,30.0,5,165.0,12.8,6000.0,107.0,910.0,3700.0,1690.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4667,83,5.0,14646.0,97.0,744.2,4.3,60.0,1197.0,32.0,5,155.0,12.4,6000.0,107.0,890.0,3700.0,1690.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4668,83,5.0,15034.0,95.0,697.7,4.3,60.0,1197.0,30.0,5,165.0,12.8,6000.0,107.0,910.0,3700.0,1690.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4669,90,5.0,10029.0,106.0,860.5,4.3,24.0,1242.0,37.0,5,180.0,11.9,6000.0,120.0,840.0,3840.0,1735.0,1495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,90,5.0,11370.0,94.0,925.0,4.0,24.0,1242.0,37.0,5,180.0,11.9,6000.0,120.0,850.0,3840.0,1735.0,1495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,90,5.0,12022.0,110.0,804.3,4.6,24.0,1242.0,37.0,5,175.0,11.0,6000.0,120.0,900.0,3840.0,1735.0,1495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,90,5.0,12357.0,112.0,755.1,4.9,24.0,1242.0,37.0,5,170.0,12.6,6000.0,120.0,950.0,3840.0,1735.0,1520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,90,5.0,12610.0,101.0,925.0,4.0,24.0,1242.0,37.0,5,170.0,12.6,6000.0,120.0,960.0,3840.0,1735.0,1495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,90,5.0,12643.0,94.0,925.0,4.0,24.0,1242.0,37.0,5,180.0,11.9,6000.0,120.0,850.0,3840.0,1735.0,1495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,129,5.0,18409.0,106.0,660.7,5.6,24.0,1373.0,37.0,6,210.0,9.1,5500.0,235.0,1020.0,3890.0,1735.0,1495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,129,5.0,17999.0,104.0,870.4,5.4,60.0,1373.0,47.0,6,190.0,11.370588235294118,5500.0,235.0,1180.0,4300.0,1785.0,1580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4677,129,5.0,20288.0,104.0,870.4,5.4,60.0,1373.0,47.0,6,190.0,11.370588235294118,5500.0,235.0,1180.0,4300.0,1785.0,1580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4678,129,5.0,21905.0,110.0,870.4,5.4,60.0,1373.0,47.0,6,190.0,11.370588235294118,5500.0,235.0,1265.0,4300.0,1785.0,1580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4679,140,5.0,16451.0,131.0,810.3,5.8,60.0,1373.0,47.0,6,200.0,9.5,5500.0,220.0,1120.0,4175.0,1775.0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4680,140,5.0,18505.0,131.0,810.3,5.8,60.0,1373.0,47.0,6,200.0,9.5,5500.0,220.0,1120.0,4175.0,1775.0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4681,129,5.0,18749.0,104.0,810.3,5.8,60.0,1373.0,47.0,6,190.0,11.370588235294118,5500.0,235.0,1165.0,4175.0,1775.0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4682,140,5.0,19952.0,131.0,810.3,5.8,60.0,1373.0,47.0,6,200.0,9.5,5500.0,220.0,1120.0,4175.0,1775.0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4683,140,5.0,20073.0,138.0,770.5,6.1,60.0,1373.0,47.0,6,200.0,10.2,5500.0,220.0,1195.0,4175.0,1775.0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4684,129,5.0,20371.0,111.0,810.3,5.8,60.0,1373.0,47.0,6,190.0,11.370588235294118,5500.0,235.0,1245.0,4175.0,1775.0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4685,129,5.0,20779.0,104.0,810.3,5.8,60.0,1373.0,47.0,6,190.0,11.370588235294118,5500.0,235.0,1165.0,4175.0,1775.0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4686,140,5.0,21398.0,141.0,746.0,6.3,60.0,1373.0,47.0,6,200.0,10.2,5500.0,220.0,1220.0,4175.0,1775.0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4687,129,5.0,22413.0,111.0,810.3,5.8,60.0,1373.0,47.0,6,190.0,11.370588235294118,5500.0,235.0,1245.0,4175.0,1775.0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4688,72,3.0,10587.0,93.0,853.7,4.1,24.0,998.0,35.0,5,160.0,13.8,6000.0,95.0,855.0,3465.0,1615.0,1460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,72,5.0,10619.0,93.0,853.7,4.1,24.0,998.0,35.0,5,160.0,13.8,6000.0,95.0,855.0,3465.0,1615.0,1460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,72,5.0,11302.0,93.0,853.7,4.1,24.0,998.0,35.0,5,160.0,15.2,6000.0,95.0,855.0,3465.0,1615.0,1460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,72,5.0,11712.0,93.0,853.7,4.1,24.0,998.0,35.0,5,160.0,13.8,6000.0,95.0,855.0,3465.0,1615.0,1460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,72,5.0,11859.0,93.0,853.7,4.1,24.0,998.0,35.0,5,160.0,13.8,6000.0,95.0,855.0,3465.0,1615.0,1460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,72,5.0,12219.0,93.0,853.7,4.1,24.0,998.0,35.0,5,160.0,15.2,6000.0,95.0,855.0,3465.0,1615.0,1460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,72,5.0,12372.0,93.0,853.7,4.1,24.0,998.0,35.0,5,160.0,15.2,6000.0,95.0,855.0,3465.0,1615.0,1460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,72,5.0,13289.0,93.0,853.7,4.1,24.0,998.0,35.0,5,160.0,13.8,6000.0,95.0,855.0,3465.0,1615.0,1460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,72,5.0,13887.0,93.0,853.7,4.1,24.0,998.0,35.0,5,160.0,15.2,6000.0,95.0,855.0,3465.0,1615.0,1460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,200,2.0,31500.0,196.0,588.2,8.5,36.0,1998.0,50.0,6,226.0,7.6,7000.0,205.0,1327.0,4240.0,1775.0,1320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4727,200,2.0,33999.0,183.0,581.4,8.6,36.0,1998.0,50.0,6,210.0,8.2,7000.0,205.0,1350.0,4240.0,1775.0,1320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4728,150,2.0,22822.0,185.0,1142.9,7.0,36.0,2393.0,80.0,6,170.0,13.2,3400.0,400.0,2050.0,5635.0,1855.0,1805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4729,150,2.0,23340.0,147.0,1230.8,6.5,36.0,2393.0,80.0,6,170.0,13.2,3400.0,400.0,2050.0,5330.0,1800.0,1795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4730,150,2.0,23605.0,185.0,1142.9,7.0,36.0,2393.0,80.0,5,170.0,13.3,3400.0,400.0,2120.0,5330.0,1855.0,1830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4731,150,2.0,24180.0,177.0,1194.0,6.7,36.0,2393.0,80.0,5,170.0,13.3,3400.0,400.0,2120.0,5260.0,1855.0,1810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4732,150,4.0,24845.0,179.0,1176.5,6.8,36.0,2393.0,80.0,6,170.0,13.3,3400.0,400.0,2150.0,5330.0,1855.0,1815.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4733,150,4.0,27066.0,179.0,1176.5,6.8,36.0,2393.0,80.0,6,170.0,13.3,3400.0,400.0,2170.0,5330.0,1855.0,1855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4734,150,4.0,28235.0,195.0,1081.1,7.4,36.0,2393.0,80.0,6,170.0,13.3,3400.0,400.0,2170.0,5330.0,1855.0,1855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4735,150,4.0,29286.0,179.0,1176.5,6.8,36.0,2393.0,80.0,6,170.0,13.2,3400.0,400.0,2175.0,5330.0,1855.0,1855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4736,150,4.0,30679.0,195.0,1081.1,7.4,36.0,2393.0,80.0,6,170.0,13.2,3400.0,400.0,2175.0,5330.0,1855.0,1855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4737,150,4.0,32529.0,183.0,1159.4,6.9,36.0,2393.0,80.0,6,170.0,13.2,3400.0,400.0,2175.0,5330.0,1855.0,1855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4738,177,3.0,34218.0,199.0,1160.0,7.5,36.0,2755.0,87.0,6,175.0,12.1,3400.0,420.0,2010.0,4395.0,1885.0,1830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4739,177,5.0,36814.0,203.0,1129.9,7.7,36.0,2755.0,87.0,6,175.0,12.1,3400.0,420.0,2165.0,4840.0,1885.0,1845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4740,177,3.0,38401.0,199.0,1160.0,7.5,36.0,2755.0,87.0,6,175.0,12.1,3400.0,420.0,2010.0,4395.0,1885.0,1830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4741,177,3.0,39695.0,206.0,1115.4,7.8,36.0,2755.0,87.0,6,175.0,12.7,3400.0,450.0,2020.0,4395.0,1885.0,1830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4742,177,5.0,41652.0,203.0,1129.9,7.7,36.0,2755.0,87.0,6,175.0,12.1,3400.0,420.0,2165.0,4840.0,1885.0,1845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4743,177,5.0,43739.0,212.0,1087.5,8.0,36.0,2755.0,87.0,6,175.0,12.7,3400.0,450.0,2235.0,4840.0,1885.0,1835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4744,177,3.0,45568.0,201.0,1144.7,7.6,36.0,2755.0,87.0,6,175.0,12.7,3400.0,450.0,2020.0,4395.0,1885.0,1830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4745,177,5.0,63361.0,207.0,1115.4,7.8,36.0,2755.0,87.0,6,175.0,12.7,3400.0,450.0,2235.0,4840.0,1885.0,1835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4746,177,3.0,28913.0,195.0,1175.7,7.4,36.0,2755.0,87.0,6,175.0,12.1,3400.0,420.0,2010.0,4565.0,1885.0,1830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
